time	I(R5)
Step Information: R=1  (Step: 1/11)
5.561182468305517e-01	1.257902e-02
5.571182468305517e-01	1.253897e-02
5.581182468305517e-01	1.249377e-02
5.591182468305517e-01	1.244199e-02
5.601182468305517e-01	1.238514e-02
5.611182468305517e-01	1.232182e-02
5.621182468305517e-01	1.225356e-02
5.631182468305517e-01	1.217895e-02
5.641182468305517e-01	1.209953e-02
5.651182468305517e-01	1.201392e-02
5.661182468305517e-01	1.192368e-02
5.671182468305517e-01	1.182744e-02
5.681182468305517e-01	1.172680e-02
5.691182468305517e-01	1.162038e-02
5.701182468305517e-01	1.150977e-02
5.711182468305517e-01	1.139360e-02
5.721182468305517e-01	1.127347e-02
5.731182468305517e-01	1.114802e-02
5.741182468305517e-01	1.101887e-02
5.751182468305517e-01	1.088466e-02
5.761182468305517e-01	1.074701e-02
5.771182468305517e-01	1.060457e-02
5.781182468305517e-01	1.045899e-02
5.791182468305517e-01	1.030890e-02
5.801182468305517e-01	1.015596e-02
5.811182468305517e-01	9.998818e-03
5.821182468305517e-01	9.839140e-03
5.831182468305517e-01	9.675574e-03
5.841182468305517e-01	9.509793e-03
5.851182468305517e-01	9.340448e-03
5.861182468305517e-01	9.169225e-03
5.871182468305517e-01	8.994770e-03
5.881182468305517e-01	8.818781e-03
5.891182468305517e-01	8.651983e-03
5.901182468305517e-01	8.519808e-03
5.911182468305517e-01	8.424285e-03
5.921182468305517e-01	8.370323e-03
5.931182468305517e-01	8.354186e-03
5.941182468305517e-01	8.344798e-03
5.951182468305517e-01	8.334564e-03
5.966807468305517e-01	8.294660e-03
5.967024654728003e-01	8.280886e-03
5.977508405445625e-01	5.653275e-03
5.986799333024725e-01	3.320444e-03
5.996799333024725e-01	8.097048e-04
6.006799333024725e-01	-1.704944e-03
6.016799333024725e-01	-4.214822e-03
6.026799333024725e-01	-6.723661e-03
6.036799333024725e-01	-8.322120e-03
6.070723934503433e-01	-8.356141e-03
6.080723934503433e-01	-8.377296e-03
6.090723934503433e-01	-8.439468e-03
6.100723934503433e-01	-8.542198e-03
6.110723934503433e-01	-8.681331e-03
6.120723934503433e-01	-8.852466e-03
6.140723934503433e-01	-9.202044e-03
6.160723934503433e-01	-9.541596e-03
6.180723934503433e-01	-9.869801e-03
6.200723934503433e-01	-1.018536e-02
6.210723934503433e-01	-1.033782e-02
6.220723934503433e-01	-1.048700e-02
6.230723934503433e-01	-1.063207e-02
6.240723934503433e-01	-1.077353e-02
6.250723934503433e-01	-1.091061e-02
6.260723934503433e-01	-1.104379e-02
6.270723934503433e-01	-1.117233e-02
6.280723934503433e-01	-1.129669e-02
6.290723934503433e-01	-1.141615e-02
6.300723934503433e-01	-1.153119e-02
6.310723934503433e-01	-1.164110e-02
6.320723934503433e-01	-1.174634e-02
6.330723934503433e-01	-1.184624e-02
6.340723934503433e-01	-1.194124e-02
6.350723934503433e-01	-1.203071e-02
6.360723934503433e-01	-1.211504e-02
6.370723934503433e-01	-1.219365e-02
6.380723934503433e-01	-1.226696e-02
6.390723934503433e-01	-1.233439e-02
6.400723934503433e-01	-1.239637e-02
6.410723934503433e-01	-1.245236e-02
6.420723934503433e-01	-1.250279e-02
6.430723934503433e-01	-1.254712e-02
6.440723934503433e-01	-1.258579e-02
6.450723934503433e-01	-1.261829e-02
6.460723934503433e-01	-1.264506e-02
6.470723934503433e-01	-1.266560e-02
6.480723934503433e-01	-1.268036e-02
6.490723934503433e-01	-1.268886e-02
6.500723934503433e-01	-1.269156e-02
6.510723934503433e-01	-1.268799e-02
6.520723934503433e-01	-1.267861e-02
6.530723934503433e-01	-1.266298e-02
6.540723934503433e-01	-1.264157e-02
6.550723934503433e-01	-1.261394e-02
6.560723934503433e-01	-1.258057e-02
6.570723934503433e-01	-1.254105e-02
6.580723934503433e-01	-1.249586e-02
6.590723934503433e-01	-1.244460e-02
6.600723934503433e-01	-1.238777e-02
6.610723934503433e-01	-1.232496e-02
6.620723934503433e-01	-1.225671e-02
6.630723934503433e-01	-1.218260e-02
6.640723934503433e-01	-1.210319e-02
6.650723934503433e-01	-1.201807e-02
6.660723934503433e-01	-1.192782e-02
6.670723934503433e-01	-1.183208e-02
6.680723934503433e-01	-1.173142e-02
6.690723934503433e-01	-1.162548e-02
6.700723934503433e-01	-1.151484e-02
6.710723934503433e-01	-1.139913e-02
6.720723934503433e-01	-1.127897e-02
6.730723934503433e-01	-1.115398e-02
